8 4.95024
10 4.83607
8 4.77576
7 4.82253
8 4.18321
6 3.80645
10 6.96614
8 7.23145
8 4.36031
6 4.13187
7 4.44336
10 3.46001
8 3.89149
9 4.5577
10 4.144
6 2.99154
9 4.1882
8 4.77159
9 4.1427
8 5.57313
9 4.24805
9 3.55934
8 4.4665
7 3.96618
6 3.98313
8 3.90428
7 4.3921
7 4.2179
6 4.43874
10 4.66587
7 4.32153
13 3.94253
8 3.64666
8 5.08132
6 3.5725
8 5.58817
9 4.18107
13 5.20636
9 3.44832
7 4.81622
11 5.01689
8 4.01608
11 4.38178
9 5.75686
9 4.15265
8 3.41507
9 4.91947
8 3.42078
6 4.11784
7 4.94999
8 4.34177
8 4.31988
6 3.65148
11 4.18578
11 3.24598
6 4.08245
6 3.88169
7 4.38659
10 4.5962
7 4.38907
7 4.93371
8 4.35236
9 3.0685
7 4.03265
9 5.24668
9 3.98321
12 4.62871
9 4.03233
8 3.86634
10 4.24554
7 4.02816
10 4.11963
6 4.04208
10 4.18947
10 4.12238
10 4.57861
10 3.90908
8 4.19633
10 5.675
10 3.92194
6 3.85546
6 4.85557
8 4.49102
9 4.25818
8 4.17219
7 3.81008
9 3.8457
10 3.50995
8 2.70829
8 4.6467
9 4.71112
6 4.75912
7 4.21011
6 7.24121
8 4.49969
8 4.0389
7 5.07978
7 3.72222
8 3.59023
6 5.16998
8 3.79573
8 3.81572
6 4.73152
10 3.66946
8 4.35727
8 4.65451
10 4.57786
8 6.0435
8 5.37663
8 6.66852
11 5.28501
10 5.17809
11 4.92064
11 4.83986
7 7.28377
7 3.80419
8 3.53927
11 4.26382
7 9.44533
8 5.30333
10 4.82842
10 5.13598
10 4.6957
9 4.8747
10 4.46405
14 4.95527
9 3.48009
8 4.97557
12 3.56367
7 4.33382
14 4.13194
12 3.65355
9 4.03163
7 3.6812
9 5.82194
8 3.6828
10 5.76302
11 4.31402
8 4.25843
10 4.41228
7 3.87919
11 4.86679
14 4.47944
8 4.72781
9 3.59592
11 3.82846
8 3.73388
8 3.97714
9 5.40295
10 4.73883
9 4.34059
12 3.7792
12 4.67712
7 3.41522
9 2.93228
9 4.58619
8 3.0015
7 4.37138
14 5.89502
8 3.47961
10 4.22212
10 3.75383
8 3.69138
8 4.38741
10 3.75648
12 4.08697
11 5.83077
9 3.99989
7 5.30799
10 3.61037
8 4.3987
8 4.7018
13 5.38814
9 4.75155
8 4.99083
6 4.62394
9 3.96212
8 4.65641
9 4.57778
8 4.82355
12 3.65121
11 4.31853
7 3.31057
8 7.07059
6 3.50469
8 3.39371
11 4.52715
13 4.27161
10 4.61305
7 4.35256
7 4.13858
9 4.01083
9 4.67361
8 4.16111
9 4.58407
6 5.69816
9 3.75193
10 5.46249
7 4.18649
9 4.08109
10 5.07135
6 5.4714
12 4.6524
9 3.68791
11 3.71186
6 4.3937
6 4.70692
10 4.32864
6 4.0855
7 4.34289
8 6.08461
9 4.3556
7 7.26895
8 4.55727
9 4.7452
15 4.33903
10 2.97045
10 3.81366
7 4.95377
7 5.38678
8 4.3444
8 4.02357
12 3.78086
7 5.85457
7 3.92533
6 5.27663
8 7.78146
9 4.13667
8 6.62992
7 4.68196
9 4.78327
12 3.7356
6 4.38898
7 4.36604
8 6.07175
10 4.45615
12 5.26139
8 4.04488
7 3.78983
7 6.28013
8 6.77211
10 4.1039
11 4.34833
7 5.41707
7 4.23665
7 4.25974
10 5.13119
13 5.73899
6 4.68345
8 3.76157
10 6.00934
8 5.55262
10 6.13671
8 3.05954
9 4.62018
8 4.24423
12 3.91244
7 4.90973
12 4.44878
8 4.65049
10 6.56798
11 4.21028
9 4.10887
8 3.78085
9 4.25473
8 4.65574
9 3.69701
9 4.52478
8 4.05682
9 3.9366
14 4.08931
7 4.53793
6 4.08911
8 5.2749
9 3.77663
10 4.88111
12 4.89691
9 4.94989
8 4.00826
6 5.44728
8 5.61701
7 4.58257
8 4.57288
8 4.02635
10 4.17795
13 3.9293
8 4.84584
8 3.68406
9 4.4429
12 3.86981
7 3.8961
8 4.94413
6 3.19394
9 3.85279
8 4.31232
10 4.38229
10 4.64166
9 4.41958
11 3.9497
8 4.80448
9 4.10757
10 4.30737
8 3.77115
8 4.63934
8 4.11215
7 4.80963
8 3.3536
6 3.71424
10 3.89861
12 4.33518
8 3.31681
8 3.52888
15 4.12674
9 4.78452
8 3.92793
11 4.29864
11 3.89304
8 6.04933
6 4.21304
7 5.00565
7 5.7844
7 4.51816
9 3.96063
11 3.60074
13 4.07487
9 4.26718
8 3.49212
11 3.85721
11 4.00398
8 4.06463
9 3.81983
9 4.19084
10 4.37602
6 4.79504
7 5.55667
6 5.06911
9 6.32586
6 4.47275
10 5.79305
6 4.98362
9 3.87169
9 3.86439
9 5.39692
9 4.74758
8 3.45997
11 5.58167
7 6.08189
8 4.45926
10 4.40014
8 4.9233
8 4.67143
6 4.77246
11 4.48065
7 4.23616
8 4.4937
6 5.23521
9 4.32203
8 4.73435
7 4.37523
7 4.25002
9 3.66613
7 4.29356
10 3.66201
10 4.46117
10 2.79124
6 4.0961
10 4.46499
11 3.73998
9 3.70349
6 5.54382
10 5.08444
6 4.46532
10 6.55165
12 5.05487
9 4.52569
9 4.63821
10 4.10086
6 4.84386
8 3.60937
8 4.88707
11 3.76677
8 5.14514
9 4.19349
9 3.99289
10 3.96517
11 4.3337
8 3.24092
7 4.21887
8 3.61502
8 4.27107
10 3.51294
8 4.65655
7 4.98359
6 3.89499
15 3.18526
8 4.39245
8 4.17573
9 3.60167
8 3.82585
10 4.40864
8 4.35518
8 4.46958
6 3.2529
10 5.33311
10 4.57204
8 4.04873
11 4.52472
7 5.5634
10 5.11391
6 4.48446
8 4.41737
6 4.07487
8 4.84699
9 4.39017
9 3.88969
10 3.69972
8 3.73119
11 4.72233
8 4.69161
10 3.76766
8 4.54337
8 5.69683
7 5.17985
9 3.76327
8 3.89767
8 4.20836
8 4.09643
7 4.5325
12 4.10832
6 4.05921
6 4.77777
8 4.82642
11 3.81726
6 4.16669
10 4.16519
8 5.5073
8 4.08623
7 3.84808
8 4.14918
8 4.10182
